_col0,primary_category,basic_category
188937,freight_and_cargo_service,shipping_delivery_service
3219,freight_forwarding_agency,shipping_delivery_service
58755,french_restaurant,restaurant
589,friterie,casual_eatery
723,frozen_foods,food_or_beverage_store
9391,frozen_yoghurt_shop,casual_eatery
64902,fruits_and_vegetables,produce_store
14,fuel_dock,fueling_station
124895,funeral_services_and_cemeteries,funeral_service
466,fur_clothing,clothing_store
1764,furniture_accessory_store,specialty_store
29972,furniture_assembly,home_service
10728,furniture_manufacturers,manufacturer
568,furniture_rental_service,home_service
602,furniture_repair,home_service
290,furniture_reupholstery,home_service
524033,furniture_store,specialty_store
880,furniture_wholesalers,wholesaler
16,futsal_field,sport_field
5301,game_publisher,media_service
11,game_truck_rental,event_or_party_service
18248,garage_door_service,home_service
50470,garbage_collection_service,garbage_collection_service
44243,gardener,landscaping_gardening_service
555607,gas_station,gas_station
12846,gastroenterologist,internal_medicine
28417,gastropub,restaurant
41,gay_and_lesbian_services_organization,social_or_community_service
4438,gay_bar,bar
3287,gelato,casual_eatery
214,gemstone_and_mineral,specialty_store
687,genealogists,educational_service
36977,general_dentistry,general_dentistry
645,general_festivals,festival_venue
1173,general_litigation,attorney_or_law_firm
60,generator_installation_repair,b2b_service
96,geneticist,healthcare_location
4533,gents_tailor,personal_service
2,geologic_formation,
4012,geological_services,b2b_service
1266,georgian_restaurant,restaurant
764,geriatric_medicine,healthcare_location
55,geriatric_psychiatry,psychiatry
24099,german_restaurant,restaurant
295,gerontologist,healthcare_location
49187,gift_shop,gift_shop
38844,glass_and_mirror_sales_service,home_service
833,glass_blowing,entertainment_location
5591,glass_manufacturer,manufacturer
10,gliderports,airport
1065,gluten_free_restaurant,restaurant
3485,go_kart_club,sport_recreation_club
560,go_kart_track,sport_fitness_facility
1865,gold_buyer,specialty_store
78,goldsmith,specialty_store
2772,golf_cart_dealer,vehicle_dealer
80,golf_cart_rental,event_or_party_service
2461,golf_club,golf_club
43351,golf_course,golf_course
2400,golf_equipment,sporting_goods_store
2641,golf_instructor,sport_fitness_facility
10879,government_services,government_office
1006,grain_elevators,agricultural_service
1043,grain_production,farm
9304,granite_supplier,b2b_supplier_distributor
71266,graphic_designer,graphic_design_service
51,gravel_professionals,building_construction_service
32082,greek_restaurant,restaurant
128,greengrocer,wholesaler
233,greenhouses,greenhouse
445,grilling_equipment,specialty_store
581185,grocery_store,grocery_store
210,grout_service,home_service
1,guamanian_restaurant,restaurant
329,guatemalan_restaurant,restaurant
5233,guest_house,private_lodging
516,guitar_store,specialty_store
15785,gun_and_ammo,specialty_store
8,gunsmith,specialty_store
6104,gutter_service,home_service
633910,gym,gym
16858,gymnastics_center,sport_fitness_facility
30,gymnastics_club,sport_recreation_club
2809,hair_extensions,hair_salon
756,hair_loss_center,personal_service
17732,hair_removal,personal_service
6463,hair_replacement,personal_service
517796,hair_salon,hair_salon
10923,hair_stylist,hair_salon
50526,hair_supply_stores,specialty_store
435,haitian_restaurant,restaurant
8219,halal_restaurant,restaurant
1596,halfway_house,social_or_community_service
18,halotherapy,healthcare_location
1011,handbag_stores,fashion_or_apparel_store
942,handicraft_shop,art_craft_hobby_store
10454,handyman,handyman_service
77,hang_gliding_center,sport_fitness_facility
281336,hardware_store,hardware_store
5357,hat_shop,fashion_or_apparel_store
2399,haunted_house,entertainment_location
3,haute_cuisine_restaurant,restaurant
3871,hawaiian_restaurant,restaurant
149,hazardous_waste_disposal,b2b_service
329188,health_and_medical,healthcare_location
890,health_and_wellness_club,personal_service
1139,health_coach,healthcare_location
3235,health_consultant,mental_health
4161,health_department,government_office
9735,health_food_restaurant,restaurant
84046,health_food_store,grocery_store
9412,health_insurance_office,insurance_agency
1732,health_market,specialty_store
112,health_retreats,accommodation
14628,health_spa,spa
303,hearing_aid_provider,electronics_store
21411,hearing_aids,specialty_store
1973,heliports,heliport
3668,hematology,internal_medicine
57,henna_artist,event_or_party_service
61,hepatologist,healthcare_location
957,herb_and_spice_shop,food_or_beverage_store
1049,herbal_shop,specialty_store
8,high_gliding_center,sport_fitness_facility
173420,high_school,high_school
44244,hiking_trail,hiking_trail
2049,himalayan_nepalese_restaurant,restaurant
125856,hindu_temple,hindu_place_of_worship
425,historical_tours,tour_operator
33577,history_museum,history_museum
26322,hobby_shop,art_craft_hobby_store
950,hockey_arena,sport_stadium
185,hockey_equipment,sporting_goods_store
1255,hockey_field,sport_field
965,holding_companies,financial_service
187,holiday_decor,specialty_store
25,holiday_decorating,home_service
4,holiday_market,festival_venue
110,holiday_park,resort
170944,holiday_rental_home,private_lodging
86,holistic_animal_care,animal_service
19633,home_and_garden,specialty_store
623,home_and_rental_insurance,insurance_agency
885,home_automation,home_service
119249,home_cleaning,house_cleaning_service
11146,home_decor,specialty_store
119551,home_developer,real_estate_developer
85,home_energy_auditor,home_service
127785,home_goods_store,specialty_store
70465,home_health_care,healthcare_location
129493,home_improvement_store,home_improvement_center
12722,home_inspector,home_service
108,home_network_installation,home_service
1691,home_organization,social_or_community_service
34008,home_security,home_service
109778,home_service,home_service
3363,home_staging,real_estate_service
1688,home_theater_systems_stores,electronics_store
502,home_window_tinting,home_service
5468,homeless_shelter,homeless_shelter
1044,homeopathic_medicine,alternative_medicine
269,homeowner_association,home_service
605,honduran_restaurant,restaurant
275,honey_farm_shop,food_or_beverage_store
1184,hong_kong_style_cafe,restaurant
16267,hookah_bar,bar
17755,horse_boarding,animal_boarding
488,horse_equipment_shop,specialty_store
407,horse_racing_track,race_track
11046,horse_riding,equestrian_facility
5693,horse_trainer,animal_training
9609,horseback_riding_service,sport_fitness_facility
8303,hospice,healthcare_location
589421,hospital,hospital
1330,hospital_equipment_and_supplies,b2b_service
1253,hospitalist,healthcare_location
56823,hostel,accommodation
1077,hot_air_balloons_tour,sport_fitness_facility
10280,hot_dog_restaurant,restaurant
35,hot_springs,
4131,hot_tubs_and_pools,specialty_store
1433271,hotel,hotel
4616,hotel_bar,bar
2091,hotel_supply_service,b2b_supplier_distributor
424,house_sitting,home_service
15,houseboat,accommodation
5009,housing_authorities,social_or_community_service
1022,housing_cooperative,social_or_community_service
4289,human_resource_services,human_resource_service
1221,hungarian_restaurant,restaurant
28997,hunting_and_fishing_supplies,sporting_goods_store
128438,hvac_services,hvac_service
8497,hvac_supplier,b2b_supplier_distributor
110,hybrid_car_repair,auto_repair_service
3192,hydraulic_equipment_supplier,b2b_supplier_distributor
441,hydraulic_repair_service,b2b_service
37,hydro_jetting,plumbing_service
253,hydroponic_gardening,specialty_store
24,hydrotherapy,healthcare_location
1824,hypnosis_hypnotherapy,healthcare_location
24,iberian_restaurant,restaurant
6397,ice_cream_and_frozen_yoghurt,casual_eatery
195685,ice_cream_shop,casual_eatery
4941,ice_skating_rink,skating_rink
807,ice_supplier,b2b_supplier_distributor
2247,image_consultant,personal_service
195,immigration_and_naturalization,government_office
91,immigration_assistance_services,social_or_community_service
13394,immigration_law,attorney_or_law_firm
74,immunodermatologist,allergy_and_immunology
734,imported_food,food_or_beverage_store
3663,importer_and_exporter,import_export_company
588,importers,import_export_company
5731,indian_grocery_store,grocery_store
100524,indian_restaurant,restaurant
115,indian_sweets_shop,candy_shop
282,indo_chinese_restaurant,restaurant
56421,indonesian_restaurant,restaurant
125,indoor_golf_center,sport_fitness_facility
112,indoor_landscaping,landscaping_gardening_service
1306,indoor_playcenter,entertainment_location
245,industrial_cleaning_services,business_cleaning_service
75002,industrial_company,industrial_commercial_infrastructure
209594,industrial_equipment,b2b_supplier_distributor
304,industrial_spares_and_products_wholesaler,wholesaler
2705,infectious_disease_specialist,healthcare_location
101091,information_technology_company,information_technology_service
10017,inn,inn
1815,inspection_services,building_inspection_service
49610,installment_loans,loan_provider
66,instrumentation_engineers,engineering_service
1981,insulation_installation,home_service
368985,insurance_agency,insurance_agency
114812,interior_design,interior_design_service
13,interlock_system,specialty_store
36880,internal_medicine,internal_medicine
7104,international_business_and_trade_services,b2b_service
2572,international_grocery_store,grocery_store
844,international_restaurant,restaurant
22839,internet_cafe,cafe
40632,internet_marketing_service,business_advertising_marketing
45483,internet_service_provider,internet_service_provider
707,inventory_control_service,b2b_service
28332,investing,financial_service
1813,ip_and_internet_law,attorney_or_law_firm
5572,irish_pub,pub
401,irish_restaurant,restaurant
27211,iron_and_steel_industry,b2b_supplier_distributor
142,iron_and_steel_store,wholesaler
1399,iron_work,b2b_supplier_distributor
33,ironworkers,b2b_service
1697,irrigation,landscaping_gardening_service
127,irrigation_companies,agricultural_service
1492,island,
336,israeli_restaurant,restaurant
1636,it_consultant,technical_service
188768,it_service_and_computer_repair,technical_service
3904,it_support_and_service,technical_service
189116,italian_restaurant,restaurant
49,iv_hydration,healthcare_location
8741,jail_and_prison,jail_or_prison
2444,jamaican_restaurant,restaurant
21841,janitorial_services,business_cleaning_service
383,japanese_confectionery_shop,candy_shop
41,japanese_grocery_store,grocery_store
300657,japanese_restaurant,restaurant
2908,jazz_and_blues,music_venue
671,jehovahs_witness_kingdom_hall,christian_place_of_worship
1715,jet_skis_rental,water_sport_equipment_rental_service
12546,jewelry_and_watches_manufacturer,manufacturer
65,jewelry_manufacturer,manufacturer
57,jewelry_repair_service,personal_service
284731,jewelry_store,jewelry_store
69,jewish_restaurant,restaurant
2626,junk_removal_and_hauling,home_service
3706,junkyard,second-hand_shop
21,juvenile_detention_center,jail_or_prison
29624,karaoke,music_venue
30,karaoke_rental,event_or_party_service
714,karate_club,martial_arts_club
74335,key_and_locksmith,locksmith_service
944,kickboxing_club,martial_arts_club
2196,kids_hair_salon,hair_salon
8979,kids_recreation_and_party,childrens_party_service
869,kiosk,casual_eatery
8028,kitchen_and_bath,specialty_store
6,kitchen_incubator,real_estate_service
5166,kitchen_remodeling,remodeling_service
11050,kitchen_supply_store,specialty_store
416,kiteboarding,sport_fitness_facility
4,kiteboarding_instruction,sport_fitness_facility
252,knife_sharpening,home_service
804,knitting_supply,art_craft_hobby_store
32,kofta_restaurant,restaurant
5,kombucha,beverage_shop
14433,korean_grocery_store,grocery_store
79405,korean_restaurant,restaurant
21,kosher_grocery_store,grocery_store
1357,kosher_restaurant,restaurant
72,kurdish_restaurant,restaurant
26238,labor_union,labor_union
5299,laboratory,b2b_service
833,laboratory_equipment_supplier,b2b_supplier_distributor
86629,laboratory_testing,diagnostic_service
26,lactation_services,healthcare_location
217045,lake,
25240,land_surveying,real_estate_service
1019472,landmark_and_historical_building,historic_site
7665,landscape_architect,landscaping_gardening_service
91869,landscaping,landscaping_gardening_service
85083,language_school,specialty_school
10,laotian_restaurant,restaurant
169,laser_cutting_service_provider,b2b_service
1398,laser_eye_surgery_lasik,eye_care
19032,laser_hair_removal,personal_service
2326,laser_tag,entertainment_location
8770,latin_american_restaurant,restaurant
106428,laundromat,laundromat
12117,laundry_services,laundry_service
8794,law_enforcement,police_station
660,law_schools,college_university
15,lawn_bowling_club,sport_recreation_club
127,lawn_mower_repair_service,home_service
1428,lawn_mower_store,specialty_store
3865,lawn_service,landscaping_gardening_service
247928,lawyer,attorney_or_law_firm
3991,leather_goods,fashion_or_apparel_store
80,leather_products_manufacturer,manufacturer
6678,lebanese_restaurant,restaurant
168188,legal_services,legal_service
116508,library,library
175,lice_treatment,healthcare_location
20128,life_coach,educational_service
10215,life_insurance,insurance_agency
2696,light_rail_and_subway_stations,light_rail_subway_station
3338,lighthouse,lighthouse
227,lighting_fixture_manufacturers,manufacturer
400,lighting_fixtures_and_equipment,home_service
39890,lighting_store,specialty_store
43,lime_professionals,building_construction_service
11216,limo_services,taxi_or_ride_share_service
32546,linen,specialty_store
45696,lingerie_store,clothing_store
5,lingerie_wholesaler,wholesaler
171283,liquor_store,liquor_store
649,live_and_raw_food_restaurant,restaurant
11255,livestock_breeder,agricultural_service
71,livestock_dealers,agricultural_service
505,livestock_feed_and_supply_store,specialty_store
6787,local_and_state_government_offices,government_office
45875,lodge,accommodation
2283,logging_contractor,b2b_supplier_distributor
315,logging_equipment_and_supplies,b2b_supplier_distributor
14294,logging_services,b2b_supplier_distributor
25,lookout,historic_site
10964,lottery_ticket,specialty_store
59376,lounge,bar
120,low_income_housing,social_or_community_service
4258,luggage_storage,luggage_storage
21418,luggage_store,specialty_store
16667,lumber_store,specialty_store
42,macarons,casual_eatery
8063,machine_and_tool_rentals,technical_service
59319,machine_shop,machine_shop
566,magician,event_or_party_service
468,mailbox_center,shipping_delivery_service
1,major_airports,airport
29,makerspace,makerspace
23924,makeup_artist,personal_service
12495,malaysian_restaurant,restaurant
231,manufacturers_agents_and_representatives,b2b_service
193,manufacturing_and_industrial_consultant,business_management_service
859,marble_and_granite_professionals,building_construction_service
1,marching_band,music_venue
16353,marina,marina
3,market_stall,specialty_store
122956,marketing_agency,business_advertising_marketing
20438,marketing_consultant,business_advertising_marketing
4418,marriage_or_relationship_counselor,mental_health
119942,martial_arts_club,martial_arts_club
23371,masonry_concrete,home_service
3765,masonry_contractors,building_construction_service
12924,mass_media,media_service
44646,massage,massage_salon
1610,massage_school,specialty_school
108121,massage_therapy,massage_therapy
212,matchmaker,personal_service
6155,maternity_centers,healthcare_location
1910,maternity_wear,clothing_store
1666,mattress_manufacturing,manufacturer
46908,mattress_store,specialty_store
118,meat_restaurant,restaurant
967,meat_shop,food_or_beverage_store
11365,meat_wholesaler,wholesaler
1484,mechanical_engineers,engineering_service
26144,media_agency,media_service
21,media_critic,media_service
19353,media_news_company,media_service
6335,media_news_website,media_service
90,media_restoration_service,media_service
646,mediator,b2b_service
10,medical_cannabis_referral,healthcare_location
188963,medical_center,healthcare_location
1322,medical_law,attorney_or_law_firm
28268,medical_research_and_development,b2b_service
10000,medical_school,specialty_school
347,medical_sciences_schools,college_university
47628,medical_service_organizations,healthcare_location
27620,medical_spa,spa
57977,medical_supply,specialty_store
2357,medical_transportation,healthcare_location
8754,meditation_center,mental_health
28384,mediterranean_restaurant,restaurant
401,memorial_park,memorial_site
25,memory_care,healthcare_location
96287,mens_clothing_store,clothing_store
4640,merchandising_service,business_advertising_marketing
7,metal_detector_services,technical_service
68737,metal_fabricator,b2b_supplier_distributor
654,metal_materials_and_experts,b2b_service
1699,metal_plating_service,b2b_supplier_distributor
52813,metal_supplier,b2b_supplier_distributor
6366,metals,b2b_supplier_distributor
5218,metro_station,transportation_location
154,mexican_grocery_store,grocery_store
172380,mexican_restaurant,restaurant
17523,middle_eastern_restaurant,restaurant
70541,middle_school,middle_school
852,midwife,healthcare_location
35,military_museum,museum
491,military_surplus_store,specialty_store
6,milk_bar,beverage_shop
209,mills,b2b_supplier_distributor
4829,miniature_golf_course,sport_fitness_facility
9346,mining,utility_energy_infrastructure
1543,mission,religious_organization
2,misting_system_services,home_service
2,mobile_clinic,clinic_or_treatment_center
21,mobile_dent_repair,vehicle_service
7080,mobile_home_dealer,
9479,mobile_home_park,
72,mobile_home_repair,home_service
11012,mobile_phone_accessories,electronics_store
9619,mobile_phone_repair,electronic_repiar_service
341617,mobile_phone_store,electronics_store
3711,mobility_equipment_services,technical_service
1077,modern_art_museum,art_museum
5,mohel,event_or_party_service
332,molecular_gastronomy_restaurant,restaurant
119309,money_transfer_services,financial_service
831,mongolian_restaurant,restaurant
521,montessori_school,place_of_learning
43794,monument,monument
2759,moroccan_restaurant,restaurant
61427,mortgage_broker,loan_provider
22585,mortgage_lender,loan_provider
316,mortuary_services,funeral_service
122498,mosque,muslim_place_of_worship
23409,motel,motel
1447,motor_freight_trucking,shipping_delivery_service
114106,motorcycle_dealer,motorcycle_dealer
92,motorcycle_gear,specialty_store
1782,motorcycle_manufacturer,manufacturer
4,motorcycle_parking,parking
2047,motorcycle_rentals,vehicle_service
92640,motorcycle_repair,vehicle_service
5895,motorsport_vehicle_dealer,vehicle_dealer
23,motorsport_vehicle_repair,vehicle_service
8496,motorsports_store,specialty_store
98787,mountain,
80,mountain_bike_parks,park
3036,mountain_bike_trails,recreational_trail
226,mountain_huts,accommodation
16107,movers,moving_service
3,movie_critic,media_service
14081,movie_television_studio,media_service
106,muay_thai_club,martial_arts_club
98818,museum,museum
36368,music_and_dvd_store,music_store
1,music_critic,media_service
59,music_festivals_and_organizations,festival_venue
57834,music_production,music_production_service
407,music_production_services,media_service
69087,music_school,specialty_school
49870,music_venue,music_venue
40,musical_band_orchestras_and_symphonies,music_venue
344,musical_instrument_services,media_service
42189,musical_instrument_store,specialty_store
1354,musician,event_or_party_service
3,mystic,spiritual_advising
194495,nail_salon,nail_salon
423,nanny_services,family_service
6,national_museum,museum
25646,national_park,national_park
7,national_security_services,government_office
4403,natural_gas_supplier,natural_gas_utility_service
4001,natural_hot_springs,
20758,nature_reserve,
125279,naturopathic_holistic,alternative_medicine
3618,nephrologist,internal_medicine
14595,neurologist,internal_medicine
1315,neuropathologist,internal_medicine
8,neurotologist,internal_medicine
543,newspaper_advertising,business_advertising_marketing
17074,newspaper_and_magazines_store,bookstore
206,nicaraguan_restaurant,restaurant
144,nigerian_restaurant,restaurant
4334,night_market,specialty_store
56391,non_governmental_association,civic_organization_office
43841,noodles_restaurant,restaurant
32220,notary_public,notary_public
11,nudist_clubs,sport_recreation_club
23320,nurse_practitioner,healthcare_location
104893,nursery_and_gardening,specialty_store
5353,nursing_school,specialty_school
60342,nutritionist,healthcare_location
2496,observatory,entertainment_location
58947,obstetrician_and_gynecologist,healthcare_location
1432,occupational_medicine,healthcare_location
13692,occupational_safety,b2b_service
11293,occupational_therapy,healthcare_location
4120,office_cleaning,business_cleaning_service
69104,office_equipment,specialty_store
9,office_of_vital_records,government_office
218,officiating_services,event_or_party_service
6733,oil_and_gas,oil_or_gas_facility
125,oil_and_gas_exploration_and_development,oil_or_gas_facility
1698,oil_and_gas_field_equipment_and_services,oil_or_gas_facility
19289,oil_change_station,vehicle_service
1322,oil_refiners,oil_or_gas_facility
115,olive_oil,food_or_beverage_store
14781,oncologist,internal_medicine
22245,online_shop,specialty_store
2210,onsen,personal_service
966,opera_and_ballet,performing_arts_venue
11521,ophthalmologist,eye_care
692,optical_wholesaler,wholesaler
89566,optometrist,eye_care
11082,oral_surgeon,dental_care
99,orchard,orchard
5,orchards_production,farm
6,organ_and_tissue_donor_service,healthcare_location
22410,organic_grocery_store,grocery_store
27341,organization,civic_organization_office
3,oriental_restaurant,restaurant
21393,orthodontist,orthodontic_care
1091,orthopedic_shoe_store,shoe_store
38655,orthopedist,healthcare_location
1239,orthotics,healthcare_location
2095,osteopath,healthcare_location
18405,osteopathic_physician,healthcare_location
288,otologist,healthcare_location
147,outdoor_advertising,business_advertising_marketing
1547,outdoor_furniture_store,specialty_store
30115,outdoor_gear,sporting_goods_store
33,outdoor_movies,movie_theater
11356,outlet_store,retail_location
4,oxygen_bar,healthcare_location
20193,package_locker,shipping_delivery_service
446,packaging_contractors_and_service,b2b_service
1979,packing_services,moving_service
15332,packing_supply,specialty_store
23,paddle_tennis_club,sport_recreation_club
239,paddleboard_rental,water_sport_equipment_rental_service
220,paddleboarding_center,sport_fitness_facility
1,paddleboarding_lessons,sport_fitness_facility
3822,pain_management,healthcare_location
127,paint_and_sip,entertainment_location
14605,paint_store,specialty_store
167,paint_your_own_pottery,art_craft_hobby_store
7124,paintball,entertainment_location
49522,painting,painting_service
3016,pakistani_restaurant,restaurant
4184,palace,historic_site
3284,pan_asian_restaurant,restaurant
305,panamanian_restaurant,restaurant
10186,pancake_house,restaurant
852,paper_mill,b2b_supplier_distributor
25,paraguayan_restaurant,restaurant
433,paralegal_services,paralegal_service
17,parasailing_ride_service,sport_fitness_facility
50,parenting_classes,specialty_school
536299,park,park
124,park_and_rides,park_and_ride
113927,parking,parking
11125,party_and_event_planning,event_or_party_service
5,party_bike_rental,event_or_party_service
244,party_bus_rental,event_or_party_service
14,party_character,event_or_party_service
2690,party_equipment_rental,event_or_party_service
49096,party_supply,specialty_store
17602,passport_and_visa_services,passport_visa_service
470,pasta_shop,food_or_beverage_store
894,patent_law,legal_service
76,paternity_tests_and_services,healthcare_location
4657,pathologist,healthcare_location
4799,patio_covers,home_service
3621,patisserie_cake_shop,food_or_beverage_store
6743,paving_contractor,building_contractor_service
27636,pawn_shop,second-hand_shop
597,payroll_services,human_resource_service
140,pediatric_anesthesiology,pediatrics
1660,pediatric_cardiology,pediatrics
10717,pediatric_dentist,dental_care
393,pediatric_endocrinology,pediatrics
394,pediatric_gastroenterology,pediatrics
21,pediatric_infectious_disease,pediatrics
142,pediatric_nephrology,pediatrics
347,pediatric_neurology,pediatrics
329,pediatric_oncology,pediatrics
439,pediatric_orthopedic_surgery,pediatrics
655,pediatric_pulmonology,pediatrics
86,pediatric_radiology,pediatrics
300,pediatric_surgery,pediatrics
47600,pediatrician,pediatrics
2,pedicab_service,transportation_location
62,pen_store,specialty_store
238,pension,government_office
23109,pentecostal_church,christian_place_of_worship
6617,performing_arts,performing_arts_venue
6987,perfume_store,specialty_store
2477,periodontist,dental_care
597,permanent_makeup,personal_service
2339,persian_iranian_restaurant,restaurant
646,personal_assistant,personal_service
5034,personal_care_service,personal_service
808,personal_chef,event_or_party_service
24096,personal_injury_law,attorney_or_law_firm
57,personal_shopper,personal_service
9333,peruvian_restaurant,restaurant
42823,pest_control_service,pest_control_service
1178,pet_adoption,animal_adoption
16222,pet_boarding,animal_boarding
25545,pet_breeder,animal_breeding
264,pet_cemetery_and_crematorium_services,animal_service
92476,pet_groomer,pet_grooming
1342,pet_hospice,animal_service
17,pet_insurance,animal_service
33,pet_photography,animal_service
86795,pet_services,animal_service
15489,pet_sitting,pet_sitting
171292,pet_store,pet_store
1118,pet_training,animal_training
26,pet_transportation,animal_service
24,pet_waste_removal,animal_service
2655,pets,animal_service
1462,petting_zoo,zoo
22478,pharmaceutical_companies,b2b_service
7198,pharmaceutical_products_wholesaler,wholesaler
502982,pharmacy,pharmacy
40,pharmacy_schools,college_university
36,phlebologist,healthcare_location
4352,photo_booth_rental,event_or_party_service
16452,photographer,photography_service
56,photography_classes,specialty_school
29,photography_museum,art_museum
22887,photography_store_and_services,photography_service
212813,physical_therapy,physical_therapy
4334,physician_assistant,healthcare_location
140,piadina_restaurant,restaurant
172,piano_bar,bar
882,piano_services,media_service
218,piano_store,specialty_store
59,pick_your_own_farm,farm
1066,pie_shop,food_or_beverage_store
4583,pier,
2006,piercing,tattoo_or_piercing_salon
86,pig_farm,farm
43480,pilates_studio,fitness_studio
659,pipe_supplier,b2b_supplier_distributor
531,pipeline_transportation,shipping_delivery_service
4948,pizza_delivery_service,pizzaria
459646,pizza_restaurant,pizzaria
1,placenta_encapsulation_service,healthcare_location
1503,planetarium,entertainment_location
482,plasterer,home_service
1730,plastic_company,b2b_supplier_distributor
16488,plastic_fabrication_company,b2b_supplier_distributor
207,plastic_injection_molding_workshop,b2b_supplier_distributor
15561,plastic_manufacturer,manufacturer
31720,plastic_surgeon,plastic_reconstructive_and_aesthetic_surgery
43292,playground,playground
6,playground_equipment_supplier,specialty_store
2040,plaza,public_plaza
97465,plumbing,plumbing_service
229,plus_size_clothing,clothing_store
40501,podiatrist,healthcare_location
65,podiatry,healthcare_location
1996,poke_restaurant,restaurant
93423,police_department,police_station
2752,polish_restaurant,restaurant
25803,political_organization,political_organization
15589,political_party_office,political_organization
123,polynesian_restaurant,restaurant
362,pool_and_billiards,specialty_store
2448,pool_and_hot_tub_services,home_service
15818,pool_billiards,pool_hall
21031,pool_cleaning,home_service
1394,pool_hall,pool_hall
4,pop_up_restaurant,restaurant
6111,pop_up_shop,retail_location
114,popcorn_shop,food_or_beverage_store
9554,portuguese_restaurant,restaurant
193989,post_office,post_office
10,potato_restaurant,restaurant
3744,poultry_farm,farm
105,poultry_farming,farm
49,poutinerie_restaurant,restaurant
5852,powder_coating_service,b2b_service
843,power_plants_and_power_plant_service,power_plant
8589,prenatal_perinatal_care,healthcare_location
204397,preschool,preschool
1962,pressure_washing,home_service
890,pretzels,food_or_beverage_store
93,preventive_medicine,healthcare_location
19584,print_media,print_media_service
24337,printing_equipment_and_supply,b2b_supplier_distributor
325782,printing_services,printing_service
5826,private_association,business_location
235,private_equity_firm,financial_service
73,private_establishments_and_corporates,corporate_or_business_office
7498,private_investigation,legal_service
135,private_jet_charters,air_transport_facility_service
37922,private_school,place_of_learning
1062,private_tutor,tutoring_service
3743,process_servers,legal_service
1436,proctologist,healthcare_location
1331,produce_wholesaler,wholesaler
38,product_design,engineering_service
1324440,professional_services,service_location
3965,professional_sports_league,pro_sport_league
4874,professional_sports_team,pro_sport_team
1655,promotional_products_and_services,business_advertising_marketing
47372,propane_supplier,b2b_supplier_distributor
133000,property_management,property_management_service
9,props,specialty_store
5649,prosthetics,healthcare_location
1769,prosthodontist,healthcare_location
14359,psychiatrist,psychiatry
14506,psychic,psychic_advising
860,psychic_medium,psychic_advising
26,psychoanalyst,mental_health
95625,psychologist,psychology
4,psychomotor_therapist,healthcare_location
37008,psychotherapist,psychotherapy
191358,pub,pub
199,public_adjuster,insurance_agency
321155,public_and_government_association,civic_organization_office
920,public_bath_houses,personal_service
6507,public_health_clinic,clinic_or_treatment_center
3749,public_market,retail_location
2,public_phones,public_utility_service
57842,public_plaza,public_plaza
11103,public_relations,business_management_service
191,public_restrooms,public_toilet
32530,public_school,place_of_learning
213054,public_service_and_government,civic_organization_office
1888,public_toilet,public_toilet
1085,public_transportation,transportation_location
16807,public_utility_company,public_utility_service
556,publicity_service,business_advertising_marketing
986,puerto_rican_restaurant,restaurant
4761,pulmonologist,internal_medicine
92,pumpkin_patch,specialty_store
21,qi_gong_studio,fitness_studio
745,quarries,utility_energy_infrastructure
409,quay,
20882,race_track,race_track
29,racing_experience,sport_fitness_facility
160,racquetball_court,sport_court
878,radio_and_television_commercials,business_advertising_marketing
17942,radio_station,radio_station
12276,radiologist,healthcare_location
718,rafting_kayaking_area,sport_fitness_facility
5264,railroad_freight,shipping_delivery_service
178,railway_service,transportation_location
15,railway_ticket_agent,travel_ticket_office
593,ranch,ranch
711948,real_estate,real_estate_service
639454,real_estate_agent,real_estate_agency
8767,real_estate_investment,financial_service
4098,real_estate_law,attorney_or_law_firm
131,real_estate_photography,real_estate_service
45912,real_estate_service,real_estate_service
5697,record_label,media_service
2717,recording_and_rehearsal_studio,media_service
4287,recreation_vehicle_repair,vehicle_service
13909,recreational_vehicle_dealer,recreational_vehicle_dealer
48,recreational_vehicle_parts_and_accessories,specialty_store
27560,recycling_center,recycling_center
425,refinishing_services,home_service
6832,reflexology,alternative_medicine
145,registry_office,government_office
4417,rehabilitation_center,clinic_or_treatment_center
353,reiki,alternative_medicine
8189,religious_destination,religious_organization
448,religious_items,specialty_store
462442,religious_organization,religious_organization
16805,religious_school,place_of_learning
20831,rental_kiosks,specialty_store
48678,rental_service,vehicle_service
18474,rental_services,property_management_service
5414,reptile_shop,pet_store
1053,research_institute,b2b_service
120861,resort,resort
528,rest_areas,rest_stop
118,rest_stop,rest_stop
2062391,restaurant,restaurant
16658,restaurant_equipment_and_supply,b2b_supplier_distributor
12,restaurant_management,b2b_service
2487,restaurant_wholesale,wholesaler
236097,retail,retail_location
38,retaining_wall_supplier,b2b_supplier_distributor
149,retina_specialist,eye_care
151171,retirement_home,social_or_community_service
3312,rheumatologist,internal_medicine
76,rice_mill,b2b_supplier_distributor
37,rice_shop,grocery_store
507,ride_sharing,ride_share_service
131566,river,
947,road_contractor,b2b_service
105,road_structures_and_services,transportation_location
1186,roadside_assistance,emergency_roadside_service
658,rock_climbing_gym,sport_fitness_facility
8,rock_climbing_instructor,sport_fitness_facility
6207,rock_climbing_spot,sport_fitness_facility
1695,rodeo,entertainment_location
1939,roller_skating_rink,skating_rink
564,romanian_restaurant,restaurant
90773,roofing,roofing_service
3,rotisserie_chicken_restaurant,restaurant
7,rowing_club,sport_recreation_club
1471,rug_store,specialty_store
878,rugby_pitch,sport_field
